,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
250,2089,Ballston,Ballston,Male,93,1958-01-07,Safety Technician I,Financial Services,High Net Worth,No,No,15.0
251,2344,Robelin,Robelin,Male,93,1993-03-04,Nurse,Financial Services,Mass Customer,No,Yes,7.0
252,1682,Cuddon,Cuddon,Female,93,1960-04-25,Structural Engineer,Manufacturing,Affluent Customer,No,Yes,6.0
253,2386,Lowerson,Lowerson,Female,93,1997-07-06,Compensation Analyst,Financial Services,Mass Customer,No,No,2.0
254,615,Martonfi,Martonfi,Female,93,1956-05-11,Human Resources Assistant I,Property,Mass Customer,No,No,19.0
255,2485,Parkyn,Parkyn,Male,93,1955-07-27,Help Desk Technician,,Mass Customer,No,Yes,12.0
256,2207,Gall,Gall,Female,93,1979-01-26,Web Designer IV,Manufacturing,Mass Customer,No,Yes,16.0
257,841,McGreay,McGreay,Male,93,1966-09-22,Marketing Manager,Manufacturing,Affluent Customer,No,Yes,8.0
258,2192,Leipold,Leipold,Male,93,1966-08-27,Staff Accountant II,,Mass Customer,No,No,14.0
259,1584,,,Female,93,1992-04-27,Legal Assistant,Manufacturing,Mass Customer,No,No,9.0
260,1597,Slowly,Slowly,Male,93,1977-02-01,Nurse Practicioner,Retail,Affluent Customer,No,No,14.0
261,434,Waadenburg,Waadenburg,Male,93,1995-12-01,,Financial Services,Mass Customer,No,Yes,19.0
262,1951,MacCosty,MacCosty,Male,93,2000-06-07,Health Coach II,Manufacturing,Mass Customer,No,Yes,2.0
263,1606,Ellesworthe,Ellesworthe,Female,93,1980-11-25,Environmental Specialist,,Affluent Customer,No,Yes,9.0
264,1481,Stanney,Stanney,Female,93,1976-06-26,Senior Financial Analyst,Financial Services,Affluent Customer,No,No,14.0
265,420,Leek,Leek,Male,93,1958-07-05,Help Desk Operator,Entertainment,High Net Worth,No,No,7.0
266,828,Kernocke,Kernocke,Female,93,1957-12-14,,Health,Mass Customer,No,Yes,20.0
267,2906,MacKnocker,MacKnocker,Female,93,1992-07-02,GIS Technical Architect,Retail,Mass Customer,No,Yes,4.0
268,1219,Parkeson,Parkeson,Male,93,1971-11-04,,Financial Services,Mass Customer,No,No,14.0
269,1611,,,Male,93,1971-11-22,Developer IV,Health,High Net Worth,No,Yes,13.0
270,1,Medendorp,Medendorp,Female,93,1953-10-12,Executive Secretary,Health,Mass Customer,No,Yes,11.0
271,3969,Penchen,Penchen,Female,93,1977-07-16,Accountant II,Manufacturing,Affluent Customer,No,Yes,10.0
272,3474,Crowhurst,Crowhurst,Male,93,1979-11-06,Assistant Manager,Manufacturing,Mass Customer,No,No,14.0
273,3816,Klimkiewich,Klimkiewich,Female,93,1969-10-26,Safety Technician I,Property,Mass Customer,No,Yes,18.0
274,72,Cheese,Cheese,Male,93,1972-02-13,Administrative Officer,Manufacturing,Affluent Customer,No,Yes,16.0
275,3701,Dunsmuir,Dunsmuir,Female,93,1974-01-20,Physical Therapy Assistant,,Affluent Customer,No,No,9.0
276,3413,Cristofolo,Cristofolo,Female,93,1997-10-15,VP Accounting,Financial Services,Mass Customer,No,No,3.0
277,3921,Lozano,Lozano,Female,93,1976-03-09,Mechanical Systems Engineer,Manufacturing,High Net Worth,No,No,10.0
278,3348,Hazeltine,Hazeltine,Female,93,1956-11-08,Pharmacist,Health,High Net Worth,No,Yes,6.0
279,3995,Iapico,Iapico,Male,93,1975-12-12,Staff Scientist,Manufacturing,Mass Customer,No,Yes,14.0
280,174,Tosspell,Tosspell,Female,93,1989-11-26,Food Chemist,Health,Mass Customer,No,No,12.0
281,82,Cokely,Cokely,Female,93,1965-06-28,Software Test Engineer III,Property,High Net Worth,No,No,19.0
282,3268,Sam,Sam,Female,93,1986-05-31,General Manager,Manufacturing,Mass Customer,No,No,20.0
283,3177,Scanes,Scanes,Male,93,1978-05-07,Database Administrator IV,,Affluent Customer,No,No,6.0
284,3410,Brittin,Brittin,Female,93,1940-09-22,,Property,Mass Customer,No,No,16.0
285,3516,Vearnals,Vearnals,Male,93,1977-04-30,,Property,Mass Customer,No,Yes,15.0
286,3785,Jahan,Jahan,Female,93,1969-04-09,Compensation Analyst,Financial Services,Affluent Customer,No,No,14.0
287,3391,Kreuzer,Kreuzer,Male,93,1991-06-23,,Manufacturing,Mass Customer,No,No,7.0
288,2255,Krol,Krol,Male,92,1992-07-11,Dental Hygienist,Health,Affluent Customer,No,Yes,5.0
289,3534,Stanbrooke,Stanbrooke,Female,92,1975-05-15,Associate Professor,Manufacturing,Affluent Customer,No,Yes,3.0
290,1460,Shutt,Shutt,Male,92,1973-07-03,Information Systems Manager,Financial Services,High Net Worth,No,Yes,13.0
291,2787,Tague,Tague,Female,92,1980-09-26,Marketing Assistant,,Affluent Customer,No,Yes,6.0
292,826,Waddilove,Waddilove,Male,92,1998-12-25,Recruiting Manager,Financial Services,Mass Customer,No,Yes,1.0
293,1679,Kayser,Kayser,Female,92,1975-11-03,Programmer II,Health,Mass Customer,No,Yes,13.0
294,877,Milne,Milne,Female,92,1988-05-13,Accounting Assistant III,Financial Services,Mass Customer,No,Yes,3.0
295,1260,Spawton,Spawton,Male,92,1989-10-01,Tax Accountant,Property,Mass Customer,No,No,9.0
296,2928,Layzell,Layzell,Male,92,1992-12-27,Office Assistant I,,Mass Customer,No,No,5.0
297,2724,Dutteridge,Dutteridge,Male,92,1994-01-10,Mechanical Systems Engineer,Financial Services,Mass Customer,No,No,4.0
298,2363,Farmiloe,Farmiloe,Male,92,1983-12-30,Nurse,Entertainment,Mass Customer,No,Yes,16.0
299,3401,,,Female,92,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,No,Yes,4.0
300,511,Tolmie,Tolmie,Female,92,1982-12-02,Dental Hygienist,Health,High Net Worth,No,No,10.0
301,3088,Trenbey,Trenbey,Male,92,1974-05-09,,Retail,Affluent Customer,No,Yes,17.0
302,3141,Kiernan,Kiernan,Female,92,1995-11-04,Associate Professor,Retail,Mass Customer,No,Yes,3.0
303,1752,Busk,Busk,Female,92,1977-01-27,Systems Administrator II,,Mass Customer,No,No,17.0
304,1756,,,Female,92,1976-12-17,Junior Executive,,High Net Worth,No,No,7.0
305,3277,Shapcote,Shapcote,Male,92,1962-04-20,Computer Systems Analyst I,,Affluent Customer,No,No,10.0
306,974,Dollin,Dollin,Female,92,1991-06-07,Administrative Assistant IV,,Mass Customer,No,Yes,4.0
307,1827,Smyth,Smyth,Female,92,1978-01-15,Sales Representative,Retail,Affluent Customer,No,Yes,18.0
308,3830,Filippucci,Filippucci,Male,92,1954-10-31,Sales Representative,Retail,High Net Worth,No,No,8.0
309,3627,Pischof,Pischof,Male,92,1961-08-12,Teacher,Health,High Net Worth,No,Yes,14.0
310,404,Sustins,Sustins,Male,92,1995-12-17,Geologist I,Financial Services,Affluent Customer,No,Yes,4.0
311,2487,Piggford,Piggford,Male,92,1978-01-13,Operator,IT,Affluent Customer,No,Yes,14.0
312,469,Cartmell,Cartmell,Male,91,1996-05-03,Actuary,Financial Services,High Net Worth,No,Yes,3.0
313,3417,Coxall,Coxall,Female,91,1973-02-18,Social Worker,Health,Mass Customer,No,No,7.0
314,2782,Scrimshire,Scrimshire,Female,91,1988-05-11,Tax Accountant,IT,Mass Customer,No,No,12.0
315,757,Klimus,Klimus,Male,91,1977-05-13,Environmental Tech,Financial Services,Mass Customer,No,No,18.0
316,3790,Morson,Morson,Male,91,1959-05-31,Senior Editor,Retail,Mass Customer,Yes,Yes,9.0
317,344,Eyckelbeck,Eyckelbeck,Female,91,1973-07-18,,,High Net Worth,No,Yes,4.0
318,823,Morecombe,Morecombe,Female,91,1990-02-17,Internal Auditor,Manufacturing,Affluent Customer,No,No,9.0
319,336,Wallington,Wallington,Female,91,1980-01-06,,Manufacturing,High Net Worth,No,No,3.0
320,2894,,,Male,91,1977-04-19,Geologist III,Financial Services,Mass Customer,No,Yes,22.0
321,2381,Pladen,Pladen,Female,91,1973-02-12,Programmer I,Argiculture,Affluent Customer,No,Yes,5.0
322,495,Prescott,Prescott,Male,91,1959-02-21,VP Accounting,Financial Services,Mass Customer,No,Yes,6.0
323,370,Bondesen,Bondesen,Male,91,1998-07-27,,Telecommunications,Affluent Customer,No,Yes,3.0
324,3853,Marrington,Marrington,Female,91,1975-06-26,Accounting Assistant IV,,Mass Customer,No,Yes,19.0
325,1297,Gimbart,Gimbart,Male,91,1981-02-12,Social Worker,Health,Mass Customer,No,No,3.0
326,747,Bruni,Bruni,Female,91,1978-04-24,Database Administrator II,,Mass Customer,No,No,7.0
327,2305,Greeding,Greeding,Female,91,1984-07-09,Chief Design Engineer,Financial Services,Affluent Customer,No,Yes,13.0
328,3546,Pollie,Pollie,Female,91,1983-09-29,GIS Technical Architect,Manufacturing,Affluent Customer,No,Yes,9.0
329,2604,Jaeggi,Jaeggi,Male,91,1975-05-08,Account Executive,Retail,Mass Customer,No,Yes,7.0
330,2106,Ley,Ley,Male,91,1970-03-19,Project Manager,Financial Services,High Net Worth,No,Yes,13.0
331,2113,Bushell,Bushell,Female,91,1972-01-06,Internal Auditor,Manufacturing,Affluent Customer,No,No,17.0
332,3085,Eslemont,Eslemont,Male,91,1978-01-21,Accountant IV,,Affluent Customer,No,No,5.0
333,3651,,,Male,91,1999-11-15,Human Resources Assistant I,Manufacturing,Mass Customer,No,No,2.0
334,1804,Kordas,Kordas,Female,91,1963-03-28,Product Engineer,Property,Affluent Customer,No,No,4.0
335,3694,MacAllister,MacAllister,Male,91,1984-04-19,,Health,Mass Customer,No,Yes,10.0
336,3898,Youdell,Youdell,Male,91,1958-12-27,Registered Nurse,Health,Mass Customer,No,No,6.0
337,3812,Druhan,Druhan,Female,91,1977-07-04,VP Product Management,Retail,Mass Customer,No,Yes,12.0
338,40,Jerche,Jerche,Female,91,1981-10-27,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,No,14.0
339,2066,McLarens,McLarens,Male,91,1969-12-21,Food Chemist,Health,High Net Worth,No,Yes,12.0
340,15,Radage,Radage,Male,91,2000-07-13,Junior Executive,Manufacturing,Mass Customer,No,No,1.0
341,3731,Rodgers,Rodgers,Female,91,1991-10-27,Chief Design Engineer,,Mass Customer,No,No,8.0
342,445,Wenham,Wenham,Male,91,1984-11-13,Executive Secretary,Financial Services,Mass Customer,No,No,5.0
343,762,Jossel,Jossel,Male,91,1980-03-06,Environmental Specialist,,Mass Customer,No,Yes,22.0
344,2693,Phillipson,Phillipson,Male,91,1968-04-11,Research Assistant III,Health,High Net Worth,No,Yes,16.0
345,3353,Scorrer,Scorrer,Female,91,1994-04-21,Software Test Engineer II,,Mass Customer,No,Yes,1.0
346,3735,Heffron,Heffron,Male,91,1961-12-02,Senior Quality Engineer,Entertainment,Mass Customer,No,No,15.0
347,2547,Scruby,Scruby,Female,91,1985-07-08,Social Worker,Health,Mass Customer,No,Yes,14.0
348,689,Berford,Berford,Male,91,1966-05-19,Senior Developer,Entertainment,High Net Worth,No,Yes,16.0
349,827,Rudwell,Rudwell,Female,90,1996-05-07,,Health,Affluent Customer,No,No,5.0
350,3920,Deetlefs,Deetlefs,Male,90,1961-01-21,Environmental Specialist,Telecommunications,Mass Customer,No,Yes,9.0
351,1505,Trounce,Trounce,Male,90,1993-10-21,Recruiting Manager,Financial Services,Mass Customer,No,No,3.0
352,196,Odhams,Odhams,Male,90,1966-02-22,Programmer Analyst II,Manufacturing,High Net Worth,No,No,6.0
353,1416,Face,Face,Male,90,1967-04-30,Assistant Manager,,High Net Worth,No,Yes,5.0
354,2594,Stockow,Stockow,Male,90,1997-06-23,Internal Auditor,Manufacturing,Mass Customer,No,No,2.0
355,1262,MacConchie,MacConchie,Female,90,1967-12-07,Technical Writer,,High Net Worth,No,Yes,19.0
356,3369,Rosencrantz,Rosencrantz,Female,90,1977-01-02,Research Associate,,Mass Customer,No,No,10.0
357,3922,Whitecross,Whitecross,Male,90,1981-05-29,Tax Accountant,Financial Services,Mass Customer,No,Yes,3.0
358,3294,Leidl,Leidl,Female,90,1986-06-26,Director of Sales,Manufacturing,Affluent Customer,No,No,6.0
359,3382,Walczak,Walczak,Male,90,1977-12-17,Business Systems Development Analyst,,High Net Worth,No,No,10.0
360,3745,Duligall,Duligall,Female,90,1977-12-05,Dental Hygienist,Health,Mass Customer,No,Yes,20.0
361,1202,,,Male,90,1992-02-26,Sales Representative,Retail,Mass Customer,No,Yes,8.0
362,2262,Banister,Banister,Female,90,1984-04-21,Pharmacist,Health,Mass Customer,No,Yes,2.0
363,630,Rowden,Rowden,Male,90,1986-08-11,Statistician III,Property,Affluent Customer,No,Yes,17.0
364,1089,Hess,Hess,Female,90,1988-09-17,Product Engineer,Property,Affluent Customer,No,No,12.0
365,1082,Kelby,Kelby,U,90,,Financial Analyst,Financial Services,Mass Customer,No,Yes,
366,154,Dulieu,Dulieu,Female,90,1958-02-13,Junior Executive,,Mass Customer,No,No,11.0
367,2276,Caveney,Caveney,Female,90,1985-10-06,Desktop Support Technician,,Mass Customer,No,Yes,12.0
368,698,Fahy,Fahy,Female,90,1996-07-20,Human Resources Manager,Manufacturing,High Net Worth,No,Yes,1.0
369,3967,Dobrowolski,Dobrowolski,Female,90,1978-04-18,Senior Editor,Manufacturing,Affluent Customer,No,No,7.0
370,688,Bullus,Bullus,Male,90,1969-02-15,Junior Executive,Health,High Net Worth,No,No,9.0
371,1618,Scardifeild,Scardifeild,Female,90,1966-03-01,Senior Developer,,Mass Customer,No,No,19.0
372,3050,Worsom,Worsom,Female,90,1997-12-04,,,High Net Worth,No,No,5.0
373,1723,Stoeck,Stoeck,Female,90,1986-10-24,Geologist IV,,Mass Customer,No,Yes,7.0
374,2074,Rawdall,Rawdall,Female,90,1997-06-11,,Financial Services,Mass Customer,No,No,4.0
375,1790,Molyneux,Molyneux,Male,90,1993-09-25,Budget/Accounting Analyst IV,Health,Affluent Customer,No,No,1.0
376,3603,Yaneev,Yaneev,Male,90,1954-09-27,Sales Representative,Retail,Mass Customer,No,Yes,14.0
377,1805,Sketch,Sketch,Female,90,1976-10-15,Budget/Accounting Analyst II,Financial Services,Mass Customer,No,No,12.0
378,3681,Benedicto,Benedicto,Female,90,1962-02-06,Community Outreach Specialist,Property,Mass Customer,No,Yes,20.0
379,159,Matskevich,Matskevich,Male,90,1987-05-12,Research Nurse,Health,Affluent Customer,No,No,13.0
380,2607,Ainslee,Ainslee,Male,90,1992-05-08,Registered Nurse,Health,Affluent Customer,No,Yes,7.0
381,162,Acuna,Acuna,Male,90,1979-08-12,Nurse Practicioner,IT,Mass Customer,No,No,15.0
382,1130,Prine,Prine,Female,90,1964-12-06,Sales Associate,,Mass Customer,No,No,16.0
383,2863,Fetherstone,Fetherstone,Male,90,1965-03-26,Internal Auditor,Manufacturing,Mass Customer,No,No,16.0
384,1517,Twort,Twort,Male,90,1987-09-15,Operator,IT,Affluent Customer,No,No,12.0
385,3469,Lantoph,Lantoph,Female,90,1987-08-24,Nurse Practicioner,Health,Mass Customer,No,Yes,5.0
386,3923,Rayer,Rayer,Male,90,1978-01-04,Product Engineer,Financial Services,High Net Worth,No,No,16.0
387,3477,Leek,Leek,Female,90,1996-01-24,Senior Developer,Financial Services,Affluent Customer,No,Yes,7.0
388,3240,Elsay,Elsay,Male,90,1976-09-04,Chief Design Engineer,,Mass Customer,No,Yes,6.0
389,2437,Cressingham,Cressingham,Female,90,1977-05-01,Marketing Manager,Financial Services,Mass Customer,No,Yes,18.0
390,3489,Fletcher,Fletcher,Female,90,1969-10-30,Help Desk Operator,Argiculture,Mass Customer,No,Yes,9.0
391,1530,Maylard,Maylard,Male,89,1976-01-12,Pharmacist,Health,Mass Customer,No,Yes,9.0
392,1821,Bayne,Bayne,Male,89,1972-03-09,Web Developer IV,Entertainment,High Net Worth,No,Yes,15.0
393,1842,Beville,Beville,Male,89,1977-02-27,Accountant IV,Financial Services,Mass Customer,No,No,8.0
394,579,Bellas,Bellas,Female,89,1974-06-11,Software Engineer II,Health,Mass Customer,No,No,12.0
395,1512,,,Male,89,1979-04-10,Teacher,,High Net Worth,No,No,4.0
396,1890,Gunthorp,Gunthorp,Male,89,1972-10-08,Analyst Programmer,Financial Services,Mass Customer,No,No,7.0
397,2199,Ranger,Ranger,Female,89,1983-02-09,Account Coordinator,Property,High Net Worth,No,Yes,13.0
398,2461,,,Male,89,1976-06-12,Speech Pathologist,,Affluent Customer,No,No,17.0
399,1713,Jeeks,Jeeks,Female,89,1988-11-08,Teacher,Retail,High Net Worth,No,Yes,21.0
400,1459,Berkery,Berkery,Male,89,1998-06-16,Senior Sales Associate,Manufacturing,Mass Customer,No,No,4.0
401,3405,Robez,Robez,Female,89,1996-08-18,Project Manager,Financial Services,Mass Customer,No,Yes,3.0
402,2495,Suero,Suero,Female,89,1953-11-12,Assistant Professor,IT,Affluent Customer,No,No,17.0
403,2526,Dopson,Dopson,Male,89,1969-02-01,Software Test Engineer II,Manufacturing,Mass Customer,No,No,8.0
404,920,Thornborrow,Thornborrow,Male,89,1976-01-19,Software Test Engineer IV,Health,Mass Customer,No,Yes,19.0
405,1603,Emerine,Emerine,Male,89,1988-11-20,Quality Engineer,Manufacturing,Affluent Customer,No,Yes,20.0
406,743,Morican,Morican,Male,89,1981-04-06,VP Accounting,Financial Services,Mass Customer,No,Yes,13.0
407,2346,Scheffler,Scheffler,Male,89,1979-09-16,Information Systems Manager,,Mass Customer,No,Yes,4.0
408,3508,Marre,Marre,Male,89,1986-08-09,Pharmacist,Health,Mass Customer,No,No,5.0
409,759,Schimek,Schimek,Male,89,1963-04-18,Clinical Specialist,Health,High Net Worth,No,No,13.0
410,3133,MacCheyne,MacCheyne,Female,89,1999-05-10,Quality Control Specialist,Manufacturing,Mass Customer,No,No,2.0
411,263,Leigh,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,No,No,7.0
412,1184,Teodori,Teodori,Female,89,1968-10-07,Social Worker,Health,Mass Customer,No,No,13.0
413,2016,Merioth,Merioth,Female,89,1998-11-19,Executive Secretary,Retail,Affluent Customer,No,Yes,1.0
414,3120,O'Donnell,O'Donnell,Female,89,1979-02-04,Clinical Specialist,Health,Mass Customer,No,Yes,10.0
415,3982,O'Kinedy,O'Kinedy,Female,89,1962-06-02,General Manager,Manufacturing,Mass Customer,No,Yes,12.0
416,3912,Darridon,Darridon,Male,89,1986-10-27,Social Worker,Health,Affluent Customer,No,No,22.0
417,222,Larive,Larive,Male,89,1978-09-03,Clinical Specialist,Health,Mass Customer,No,No,16.0
418,3168,Dudderidge,Dudderidge,Male,89,1976-02-16,Assistant Manager,Health,Affluent Customer,No,No,22.0
419,2027,Dahle,Dahle,Male,89,1964-09-02,VP Product Management,,High Net Worth,No,No,10.0
420,984,Weddup,Weddup,Male,89,1954-03-25,Programmer I,Manufacturing,Affluent Customer,No,No,16.0
421,1311,Cunah,Cunah,Female,89,1984-10-06,VP Accounting,Financial Services,Mass Customer,No,Yes,13.0
422,3855,Doughtery,Doughtery,Male,89,1965-02-26,General Manager,,Mass Customer,No,No,16.0
423,1376,,,Male,89,1966-03-12,Environmental Tech,Health,Mass Customer,No,Yes,18.0
424,1258,Ferriere,Ferriere,Male,89,1978-04-21,Geological Engineer,Manufacturing,Mass Customer,No,No,6.0
425,2907,,,Male,89,1977-01-15,Senior Financial Analyst,Financial Services,High Net Worth,No,No,8.0
426,2733,Skyme,Skyme,Female,89,1985-03-07,Analog Circuit Design manager,Manufacturing,Mass Customer,No,Yes,17.0
427,1293,Fretson,Fretson,Male,89,1980-10-07,Quality Engineer,IT,Mass Customer,No,No,8.0
428,987,Keher,Keher,Male,89,1974-08-29,Senior Cost Accountant,Financial Services,Affluent Customer,No,Yes,11.0
429,3065,Brusle,Brusle,Female,88,1978-01-05,Recruiter,Financial Services,High Net Worth,No,Yes,13.0
430,459,Cheeke,Cheeke,Female,88,1986-08-04,Civil Engineer,Manufacturing,Mass Customer,No,Yes,13.0
431,3105,Rycraft,Rycraft,Male,88,1965-10-14,Teacher,Health,Mass Customer,No,No,12.0
432,1499,Wrey,Wrey,Male,88,1973-08-18,Design Engineer,Manufacturing,Mass Customer,No,Yes,11.0
433,3235,Woolfall,Woolfall,Male,88,1965-05-15,Business Systems Development Analyst,Property,Affluent Customer,No,Yes,12.0
434,3675,Heller,Heller,Male,88,1999-12-17,Analog Circuit Design manager,Property,Affluent Customer,No,Yes,1.0
435,1967,,,Female,88,1985-11-19,Chemical Engineer,Manufacturing,Affluent Customer,No,Yes,17.0
436,3091,Treffry,Treffry,Female,88,1995-08-13,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,Yes,3.0
437,3068,Branney,Branney,Female,88,1990-12-07,Automation Specialist I,Manufacturing,Affluent Customer,No,No,1.0
438,3600,Gooderick,Gooderick,Male,88,1962-05-17,Staff Accountant II,,Mass Customer,No,No,16.0
439,2460,Boutellier,Boutellier,Male,88,1976-05-17,Nurse Practicioner,Manufacturing,High Net Worth,No,Yes,12.0
440,684,,,Male,88,1987-07-03,Desktop Support Technician,Financial Services,Mass Customer,No,No,14.0
441,1133,McFetridge,McFetridge,Male,88,1968-01-26,,Manufacturing,Affluent Customer,No,No,6.0
442,562,Fitzpayn,Fitzpayn,Female,88,1970-06-06,Marketing Assistant,,Mass Customer,No,No,17.0
443,1146,Birley,Birley,Male,88,1992-08-31,Assistant Professor,Financial Services,High Net Worth,No,No,8.0
444,3264,Higginbottam,Higginbottam,Male,88,1978-08-19,,Financial Services,Mass Customer,No,Yes,17.0
445,3795,Dollimore,Dollimore,Male,88,1956-06-24,Systems Administrator III,Argiculture,High Net Worth,No,Yes,5.0
446,2727,Gabbitis,Gabbitis,Female,88,1988-07-22,Administrative Officer,Financial Services,High Net Worth,No,Yes,2.0
447,3451,Loreit,Loreit,Male,88,1970-05-01,Sales Associate,,High Net Worth,No,No,10.0
448,1945,Gisbourn,Gisbourn,Male,88,1978-07-10,Software Test Engineer II,,High Net Worth,No,Yes,9.0
449,1045,Everest,Everest,Female,88,1986-05-08,,Financial Services,Mass Customer,No,Yes,19.0
450,3717,Woollacott,Woollacott,Male,88,1958-12-07,Senior Financial Analyst,Financial Services,Mass Customer,No,Yes,18.0
451,3017,De Lorenzo,De Lorenzo,Male,88,1955-10-05,Operator,Financial Services,Affluent Customer,No,No,7.0
452,300,Hadcroft,Hadcroft,Male,88,1956-06-22,Clinical Specialist,Health,Mass Customer,No,No,9.0
453,1734,Cullerne,Cullerne,Female,88,1977-10-10,Community Outreach Specialist,Retail,Mass Customer,No,Yes,11.0
454,1060,Boadby,Boadby,Female,88,1961-11-23,Associate Professor,Argiculture,Affluent Customer,No,Yes,13.0
455,1017,Pluthero,Pluthero,Female,88,1979-01-09,Assistant Media Planner,Entertainment,High Net Worth,No,No,16.0
456,3833,Staziker,Staziker,Female,88,1985-12-10,Account Coordinator,Manufacturing,Mass Customer,No,No,16.0
457,1954,Iacovo,Iacovo,Male,88,1967-11-29,VP Sales,Manufacturing,Affluent Customer,No,No,5.0
